id,poste,ville,departement,region,lieux_poste,etablissements,finess,mois_parution,annee_parution,categorie,type_structure,type_etablissement,latitude,longitude,latitude_finess,longitude_finess,qualite_coordonnees,source_coordonnees,source,observations,texte_source_poste,raison_sociale_finess,qualite_appariement_finess
260,Directeur / directrice,Mutzig,Bas-Rhin,Grand Est,Mutzig,EHPAD Marquaire à Mutzig (Bas-Rhin),670793785,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,48.54000018888808,7.459341702756409,48.54000018888808,7.459341702756409,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,EHPAD Marquaire à Mutzig (Bas-Rhin),EHPAD MARQUAIRE EHPAD MARQUAIRE DE MUTZIG,Très probable
261,Directeur / directrice,Ambazac,Haute-Vienne,Nouvelle-Aquitaine,Ambazac,EHPAD centre gériatrique du Muret à Ambazac (Haute-Vienne),870003746,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,45.95193676099241,1.3922627050501066,45.95193676099241,1.3922627050501066,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,EHPAD centre gériatrique du Muret à Ambazac (Haute-Vienne),EHPAD CENTRE GERIATRIQUE DU MURET EHPAD CENTRE GERIATRIQUE DU MURET,Très probable
262,Directeur / directrice,Chalon-sur-Saône,Saône-et-Loire,Bourgogne-Franche-Comté,Chalon-sur-Saône,"EHPAD intercommunal de Saint-Germain-du-Plain/Varennes le Grand et EHPAD « Roger Lagrande » à Chalon-sur-Saône, direction commune (Saône-et-Loire)",710970484,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,46.784698794745545,4.844826830140235,46.784698794745545,4.844826830140235,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,"EHPAD intercommunal de Saint-Germain-du-Plain/Varennes le Grand et EHPAD « Roger Lagrande » à Chalon-sur-Saône, direction commune (Saône-et-Loire)",CAMSP CHALON SUR SAONE CAMSP,Très probable
263,Directeur / directrice,Selves,Dordogne,Nouvelle-Aquitaine,Selves,Fondation de Selves (Dordogne),240008227,4,2026,Chef d'établissement,Non précisé,Non précisé,44.90670794803819,1.1991949037176222,44.90670794803819,1.1991949037176222,Coordonnées FINESS géolocalisées,"2,ATLASANTE,84,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,Fondation de Selves (Dordogne),FOYER - FONDATION DE SELVES,Très probable
264,Directeur / directrice,Audincourt,Doubs,Bourgogne-Franche-Comté,Audincourt,EHPAD « Résidence du parc » à Audincourt (Doubs),250002128,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,47.48634684754885,6.848353562208282,47.48634684754885,6.848353562208282,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,EHPAD « Résidence du parc » à Audincourt (Doubs),EHPAD RESIDENCE DU PARC,Très probable
265,Directeur / directrice,Fontaine la Guyon,Eure-et-Loir,Centre-Val de Loire,Fontaine la Guyon,"EHPAD Martial Taugourdeau à Fontaine la Guyon et établissement public intercommunal à Courville sur Eure, direction commune (Eure-et-Loir)",280505819,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,48.47149042664588,1.3161725149169723,48.47149042664588,1.3161725149169723,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,"EHPAD Martial Taugourdeau à Fontaine la Guyon et établissement public intercommunal à Courville sur Eure, direction commune (Eure-et-Loir)",EHPAD MARTIAL TAUGOURDEAU EHPAD MARTIAL TAUGOURDEAU,Très probable
266,Directeur / directrice,Hérisson,Allier,Auvergne-Rhône-Alpes,Hérisson,EHPAD Les Ceuils à Hérisson (Allier),030780977,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,46.51016766046226,2.708614032868508,46.51016766046226,2.708614032868508,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,EHPAD Les Ceuils à Hérisson (Allier),EHPAD D'HERISSON EHPAD LES CUEILS - HERISSON,Très probable
267,Directeur / directrice,Non renseigné,Essonne,Île-de-France,Essonne,"SEGAH, Service public essonnien du Grand Age et du Handicap (Essonne)",Non publié dans l'avis,4,2026,Chef d'établissement,Médico-social,Médico-social,48.53,2.24,Non renseigné,Non renseigné,Approximation départementale à géocoder précisément,Non renseigné,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,"SEGAH, Service public essonnien du Grand Age et du Handicap (Essonne)",Non renseigné,Non retenu - score insuffisant
268,Directeur / directrice,Donzy,Nièvre,Bourgogne-Franche-Comté,Donzy,EHPAD Les Jardins des Laignes à Donzy (Nièvre),580971299,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,47.37121982273035,3.1208373173066675,47.37121982273035,3.1208373173066675,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053887092,Non renseigné,EHPAD Les Jardins des Laignes à Donzy (Nièvre),EHPAD LES JARDINS DES LAIGNES EHPAD LES JARDINS DES LAIGNES DONZY,Très probable
269,Directeur / directrice,Molsheim,Bas-Rhin,Grand Est,Molsheim,centre hospitalier de Molsheim (Bas-Rhin),670000348,4,2026,Chef d'établissement,Sanitaire,Établissement sanitaire,48.542607267055374,7.489468401178058,48.542607267055374,7.489468401178058,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/additif-d3s-avril,Retrait de l'avis initial du 15/04/2026,centre hospitalier de Molsheim (Bas-Rhin),HOPITAL LOCAL DE MOLSHEIM HOPITAL LOCAL DE MOLSHEIM,Très probable
270,Directeur / directrice,Saint Riquier,Somme,Hauts-de-France,Saint Riquier,"établissements d’hébergement pour personnes âgées dépendantes de Saint Riquier et de Crécy-en-Ponthieu, direction commune (Somme)",800000739,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,50.13553596153732,1.9460904458354136,50.13553596153732,1.9460904458354136,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/additif-d3s-avril,Ajout du 22/04/2026,"établissements d’hébergement pour personnes âgées dépendantes de Saint Riquier et de Crécy-en-Ponthieu, direction commune (Somme)",EHPAD SAINT-RIQUIER,Très probable
271,Directeur / directrice,Molsheim-Portes de Rosheim,Bas-Rhin,Grand Est,Molsheim-Portes de Rosheim,centre hospitalier de Molsheim-Portes de Rosheim (Bas-Rhin),670000157,4,2026,Chef d'établissement,Sanitaire,Établissement sanitaire,48.79894511499342,7.779426319435513,48.79894511499342,7.779426319435513,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/additif-d3s-avril,Ajout du 22/04/2026,centre hospitalier de Molsheim-Portes de Rosheim (Bas-Rhin),CENTRE HOSPITALIER DE HAGUENAU CENTRE HOSPITALIER DE HAGUENAU,Très probable
272,Directeur / directrice,Janzé,Ille-et-Vilaine,Bretagne,Janzé,"Centre hospitalier de la Roche aux Fées à Janzé et EHPAD Résidence de l’Yze à Corps-Nuds, direction commune (Ille-et-Vilaine)",350000410,4,2026,Chef d'établissement,Sanitaire,EHPAD sanitaire,47.96264654222643,-1.499247942151737,47.96264654222643,-1.499247942151737,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/modif-d3s-avril,Remplace le libellé initial avec département Vendée,"Centre hospitalier de la Roche aux Fées à Janzé et EHPAD Résidence de l’Yze à Corps-Nuds, direction commune (Ille-et-Vilaine)",CH DE LA ROCHE AUX FÉES JANZE,Très probable
273,Directeur / directrice,Ancy-le-Franc,Yonne,Bourgogne-Franche-Comté,Ancy-le-Franc,"EHPAD « résidence des Fontenottes » à Ancy-le-Franc et EHPAD « Camille Rizier » à Ravières, direction commune (Yonne)",890972011,4,2026,Chef d'établissement,Médico-social,EHPAD autonome,47.77353122167898,4.169606474627462,47.77353122167898,4.169606474627462,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/additif-d3s-avril,Retrait de l'avis initial du 15/04/2026,"EHPAD « résidence des Fontenottes » à Ancy-le-Franc et EHPAD « Camille Rizier » à Ravières, direction commune (Yonne)","EHPAD RESIDENCE LES FONTENOTTES EHPAD/MAISON ""LES FONTENOTTES"" À ANCY LE FRANC",Très probable
274,"directeur adjoint en charge des finances, du contrôle de gestion, des achats et de la logistique de la direction commune",Saint-Sauveur Villages,Manche,Normandie,Saint-Sauveur Villages,"EHPAD d’Agon-Coutainville, de Saint-Sauveur Villages et de Coutances (Manche)",500013578,4,2026,Directeur adjoint,Médico-social,EHPAD autonome,49.13068141027037,-1.4099026606850062,49.13068141027037,-1.4099026606850062,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"EHPAD d’Agon-Coutainville, de Saint-Sauveur Villages et de Coutances (Manche), un emploi de directeur adjoint en charge des finances, du contrôle de gestion, des achats et de la logistique de la direction commune",EHPAD BONNES GENS ST SAUVEUR VILLAGES,Très probable
275,directeur préfigurateur de l’établissement des EHPAD hospitaliers publics de La Réunion,La Réunion,La Réunion,La Réunion,La Réunion,CHU de La Réunion (La Réunion),970463436,4,2026,Directeur adjoint,Sanitaire,EHPAD sanitaire,-21.25685972949672,55.51589525562552,-21.25685972949672,55.51589525562552,Coordonnées FINESS géolocalisées,"2,ATLASANTE,90,IGN,BD_ADRESSE,V2.2,UTM_S40",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"CHU de La Réunion (La Réunion), un emploi de directeur préfigurateur de l’établissement des EHPAD hospitaliers publics de La Réunion",CHU SITE SUD - SLD (TAMPON) CHU LA REUNION SITE SUD (TAMPON),Très probable
276,directeur adjoint au pôle médico-social de l’EPSVE,Ville-Evrard,Seine-Saint-Denis,Île-de-France,Ville-Evrard,EPS de Ville-Evrard (Seine-Saint-Denis),930030028,4,2026,Directeur adjoint,Médico-social,Médico-social,48.93052178619998,2.356360687958308,48.93052178619998,2.356360687958308,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"EPS de Ville-Evrard (Seine-Saint-Denis), un emploi de directeur adjoint au pôle médico-social de l’EPSVE",CDS DE SAINT DENIS CDS DE SAINT DENIS,Très probable
277,directeur adjoint au directeur des affaires financières et de l’analyse de gestion en charge de la performance et de la contractualisation,Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Belfort,Centre hospitalier Nord Franche-Comté (HNFC) à Belfort et centre hospitalier de soins longue durée (CHSLD) à Bavilliers (Territoire de Belfort),900000167,4,2026,Directeur adjoint,Sanitaire,Établissement sanitaire,47.64193832977609,6.842281072931783,47.64193832977609,6.842281072931783,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"Centre hospitalier Nord Franche-Comté (HNFC) à Belfort et centre hospitalier de soins longue durée (CHSLD) à Bavilliers (Territoire de Belfort), un emploi de directeur adjoint au directeur des affaires financières et de l’analyse de gestion en charge de la performance et de la contractualisation",CH HNFC SITE DE BELFORT CH HOPITAL NORD FRANCHE COMTE SITE BELFORT,Très probable
278,directeur adjoint en charge du secteur enfant du pôle handicap,Non renseigné,Seine-Maritime,Normandie,Seine-Maritime,CCAS Yvetot (Seine-Maritime),760802322,4,2026,Directeur adjoint,Médico-social,Handicap enfant,49.61069449473239,0.7695664506256462,49.61069449473239,0.7695664506256462,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"CCAS Yvetot (Seine-Maritime), un emploi de directeur adjoint en charge du secteur enfant du pôle handicap",FH CCAS YVETOT,Très probable
279,"directeur adjoint en charge de pôle Grand âge (EHPAD, EHPAD spécialisé, résidence autonomie) et des ressources humaines",Non renseigné,Charente-Maritime,Nouvelle-Aquitaine,Charente-Maritime,Etablissement public départemental Les 2 Monts - Montlieu-La-Garde (Charente-Maritime),170021729,4,2026,Directeur adjoint,Sanitaire,Résidence autonomie,46.13820271184993,-1.152069533004097,46.13820271184993,-1.152069533004097,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"Etablissement public départemental Les 2 Monts - Montlieu-La-Garde (Charente-Maritime), un emploi de directeur adjoint en charge de pôle Grand âge (EHPAD, EHPAD spécialisé, résidence autonomie) et des ressources humaines",CONSEIL DEPARTEMENTAL CH MARITIME,Probable - à contrôler
280,directeur adjoint,Non renseigné,Hauts-de-Seine,Île-de-France,Hauts-de-Seine,La pouponnière à caractère social Paul-Manchon (conseil départemental des Hauts-de-Seine) (Hauts-de-Seine),920029451,4,2026,Directeur adjoint,Social,Protection de l'enfance / social,48.91114056099481,2.295699290484854,48.91114056099481,2.295699290484854,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"La pouponnière à caractère social Paul-Manchon (conseil départemental des Hauts-de-Seine) (Hauts-de-Seine), un emploi de directeur adjoint",LA POUPONNIÈRE PAUL MANCHON,Très probable
281,directeur adjoint,Caractère Social,Bas-Rhin,Grand Est,Caractère Social,"Foyer de la Jeunesse Charles Frey, Maison d’Enfants à Caractère Social (Bas Rhin)",670790138,4,2026,Directeur adjoint,Social,Protection de l'enfance / social,48.56125739122072,7.760243509522607,48.56125739122072,7.760243509522607,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"Foyer de la Jeunesse Charles Frey, Maison d’Enfants à Caractère Social (Bas Rhin), un emploi de directeur adjoint",FOYER JEUNESSE CHARLES FREY FOYER DE LA JEUNESSE CHARLES FREY,Très probable
282,directeur adjoint en charge des structures médico-sociales,Gourdon,Lot,Occitanie,Gourdon,Centre hospitalier Jean Coulon de Gourdon (Lot),460000102,4,2026,Directeur adjoint,Sanitaire,Établissement sanitaire,44.73199753361803,1.3731264057341823,44.73199753361803,1.3731264057341823,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"Centre hospitalier Jean Coulon de Gourdon (Lot), un emploi de directeur adjoint en charge des structures médico-sociales",CH JEAN COULON GOURDON CENTRE HOSPITALIER JEAN COULON GOURDON,Très probable
283,directeur adjoint en charge de la filière gériatrique,Bourg-en-Bresse,Ain,Auvergne-Rhône-Alpes,Bourg-en-Bresse,"Centres hospitaliers de Bourg-en-Bresse, de Pont-de-Vaux, de Hauteville, EHPAD de Cerdon, de Coligny et de Montrevel (Ain)",010784239,4,2026,Directeur adjoint,Sanitaire,EHPAD sanitaire,46.20374914495808,5.217653473271628,46.20374914495808,5.217653473271628,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"Centres hospitaliers de Bourg-en-Bresse, de Pont-de-Vaux, de Hauteville, EHPAD de Cerdon, de Coligny et de Montrevel (Ain), un emploi de directeur adjoint en charge de la filière gériatrique",EHPAD BON REPOS BOURG-EN-BRESSE,Très probable
284,directeur des ressources humaines et du système d’information,Uzès,Gard,Occitanie,Uzès,Centre hospitalier d’Uzès (Gard),300000064,4,2026,Directeur adjoint,Sanitaire,Établissement sanitaire,44.00999605967164,4.419518790324158,44.00999605967164,4.419518790324158,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"Centre hospitalier d’Uzès (Gard), un emploi de directeur des ressources humaines et du système d’information",CH UZES CENTRE HOSPITALIER UZES,Très probable
285,"directeur des ressources humaines, de la qualité et de la relation avec les usagers",Non renseigné,Hauts-de-Seine,Île-de-France,Hauts-de-Seine,EHPAD Lasserre et du Parc (Hauts-de-Seine),920710688,4,2026,Directeur adjoint,Médico-social,EHPAD autonome,48.829264111908266,2.279687748672581,48.829264111908266,2.279687748672581,Coordonnées FINESS géolocalisées,"1,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"EHPAD Lasserre et du Parc (Hauts-de-Seine), un emploi de directeur des ressources humaines, de la qualité et de la relation avec les usagers",EHPAD LASSERRE,Très probable
286,directeur adjoint en charge de la filière gériatrique et des parcours,Non renseigné,Var,Provence-Alpes-Côte d'Azur,Var,Centre hospitalier Brignoles - Le Luc-en-Provence et EHPAD Flassans-sur-Issole (Var),830000279,4,2026,Directeur adjoint,Sanitaire,EHPAD sanitaire,43.40403617119539,6.065632986508263,43.40403617119539,6.065632986508263,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"Centre hospitalier Brignoles - Le Luc-en-Provence et EHPAD Flassans-sur-Issole (Var), un emploi de directeur adjoint en charge de la filière gériatrique et des parcours",CH JEAN MARCEL DE BRIGNOLES CENTRE HOSPITALIER DE BRIGNOLES JEAN MARCEL,Très probable
287,"directeur adjoint en charge du site de l’EHPAD Ste Mère Eglise, de la relation aux usagers sur la direction commune et de la qualité et de la gestion des risques",Non renseigné,Manche,Normandie,Manche,"EHPAD Sainte Mère Eglise, EHPAD la Demeure Cassine Montebourg (Manche)",500002845,4,2026,Directeur adjoint,Médico-social,EHPAD autonome,49.4106022271865,-1.3140108871835634,49.4106022271865,-1.3140108871835634,Coordonnées FINESS géolocalisées,"2,ATLASANTE,100,IGN,BD_ADRESSE,V2.2,LAMBERT_93",https://www.cng.sante.fr/documents/publication-da-d3s-avril-0,Non renseigné,"EHPAD Sainte Mère Eglise, EHPAD la Demeure Cassine Montebourg (Manche), un emploi de directeur adjoint en charge du site de l’EHPAD Ste Mère Eglise, de la relation aux usagers sur la direction commune et de la qualité et de la gestion des risques",EHPAD - SAINTE MERE EGLISE,Très probable
